,player_name,0304_salary_adjusted,0405_salary_adjusted,0506_salary_adjusted,0607_salary_adjusted,0708_salary_adjusted,0809_salary_adjusted,0910_salary_adjusted,1011_salary_adjusted,1112_salary_adjusted,1213_salary_adjusted,1314_salary_adjusted,1415_salary_adjusted,1516_salary_adjusted,1617_salary_adjusted,1718_salary_adjusted,1819_salary_adjusted,1920_salary_adjusted,2021_salary_adjusted,2122_salary_adjusted,2223_salary_adjusted,2324_salary,2425_salary_predicted,2526_salary_predicted,2627_salary_predicted
1766,Vlatko Cancar,,,,,,,,,,,,,,,,,"$1,039,181","$1,744,762","$1,944,122","$2,234,359","$2,234,359","$2,346,606",$0,$0
1767,Daniel Gafford,,,,,,,,,,,,,,,,,"$1,039,181","$1,744,762","$1,944,122","$1,930,681","$12,402,000","$13,394,160","$14,386,320",$0
1768,Caleb Martin,,,,,,,,,,,,,,,,,"$1,039,181","$1,744,762","$920,476","$6,479,000","$6,802,950","$7,126,900",$0,$0
1769,Jalen McDaniels,,,,,,,,,,,,,,,,,"$1,039,181","$1,744,762","$1,944,122","$1,930,681","$4,516,000","$4,741,800",$0,$0
1770,Nicolas Claxton,,,,,,,,,,,,,,,,,"$1,039,181","$1,744,762","$1,944,122","$9,350,000","$9,625,000",$0,$0,$0
1771,Javonte Green,,,,,,,,,,,,,,,,,"$1,039,181","$1,744,762","$1,820,401","$1,815,677",,,,
1772,Juwan Morgan,,,,,,,,,,,,,,,,,"$863,049","$1,744,762","$230,166","$576,230","$576,230","$576,230",$0,$0
1773,Rayjon Tucker,,,,,,,,,,,,,,,,,"$669,304","$797,398","$240,628",,,,,
1774,Chris Clemons,,,,,,,,,,,,,,,,,"$651,689","$1,744,762","$93,331",,,,,
1775,Anzejs Pasecniks,,,,,,,,,,,,,,,,,"$557,753","$430,215",,,,,,
1776,Chris Silva,,,,,,,,,,,,,,,,,"$540,139","$1,744,762","$523,105","$211,045",,,,
1777,Dean Wade,,,,,,,,,,,,,,,,,"$433,806","$1,744,762","$1,944,122","$1,930,681","$5,709,877","$6,166,667","$6,623,456",$0
1778,Norvel Pelle,,,,,,,,,,,,,,,,,"$405,105","$1,166,527","$209,242",,,,,
1779,Juan Toscano-Anderson,,,,,,,,,,,,,,,,,"$405,105","$1,084,987","$1,855,753","$2,133,278",,,,
1780,Ky Bowman,,,,,,,,,,,,,,,,,"$405,105",,,,,,,
1781,Jontay Porter,,,,,,,,,,,,,,,,,"$228,972","$2,183,853","$327,179",,,,,
1782,Mychal Mulder,,,,,,,,,,,,,,,,,"$217,229","$1,744,762","$281,266",,,,,
1783,Luguentz Dort,,,,,,,,,,,,,,,,,"$180,055","$1,744,762","$1,944,122","$15,277,778","$15,277,778","$16,500,000","$17,722,222","$17,722,222"
1784,Oshae Brissett,,,,,,,,,,,,,,,,,"$149,886","$1,443,058","$1,855,753","$1,846,738","$2,165,000","$2,463,946",$0,$0
1785,Donta Hall,,,,,,,,,,,,,,,,,"$117,421","$432,490",,,,,,
1786,Garrison Mathews,,,,,,,,,,,,,,,,,"$92,045","$790,844","$2,181,195","$2,000,000","$2,000,000","$2,230,253",$0,$0
1787,Justin Wright-Foreman,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1788,Jarrell Brantley,,,,,,,,,,,,,,,,,"$92,045","$586,865",,"$105,522",,,,
1789,Paul Watson,,,,,,,,,,,,,,,,,"$92,045","$1,661,679","$330,562",,,,,
1790,Quinndary Weatherspoon,,,,,,,,,,,,,,,,,"$92,045","$516,211","$377,882",,,,,
1791,Kyle Guy,,,,,,,,,,,,,,,,,"$92,045","$618,246","$417,785",,,,,
1792,Jaylen Hoard,,,,,,,,,,,,,,,,,"$92,045","$148,512","$209,242",,,,,
1793,Moses Brown,,,,,,,,,,,,,,,,,"$92,045","$1,436,745","$2,109,116","$824,041",,,,
1794,Tariq Owens,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1795,Marial Shayok,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1796,Vic Law,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1797,Kevin Hervey,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1798,Jared Harper,,,,,,,,,,,,,,,,,"$92,045","$598,245","$92,789",,,,,
1799,Kenny Wooten,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1800,Zylan Cheatham,,,,,,,,,,,,,,,,,"$92,045","$1,661,679","$279,993",,,,,
1801,Jordan McLaughlin,,,,,,,,,,,,,,,,,"$92,045","$579,020","$2,181,195","$2,160,000","$2,320,000",$0,$0,$0
1802,Kelan Martin,,,,,,,,,,,,,,,,,"$92,045","$1,661,679","$1,083,792",,,,,
1803,Gabe Vincent,,,,,,,,,,,,,,,,,"$92,045","$759,463","$1,820,401","$1,815,677","$10,500,000","$11,000,000","$11,500,000",$0
1804,Kyle Alexander,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1805,John Konchar,,,,,,,,,,,,,,,,,"$92,045","$2,413,732","$2,399,314","$2,300,000","$2,400,000","$6,165,000","$6,165,000","$6,165,000"
1806,Devontae Cacok,,,,,,,,,,,,,,,,,"$92,045","$516,211","$791,913",,,,,
1807,Amir Coffey,,,,,,,,,,,,,,,,,"$92,045","$665,319","$625,540","$3,395,062","$3,666,667","$3,938,271",$0,$0
1808,Brian Bowen,,,,,,,,,,,,,,,,,"$92,045","$431,392",,,,,,
1809,William Howard,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1810,Louis King,,,,,,,,,,,,,,,,,"$92,045","$56,575","$345,060","$307,089",,,,
1811,Jordan Bone,,,,,,,,,,,,,,,,,"$92,045","$155,570",,,,,,
1812,Tyler Cook,,,,,,,,,,,,,,,,,"$92,045","$796,693","$504,542",,,,,
1813,Bol Bol,,,,,,,,,,,,,,,,,"$92,045","$2,365,734","$2,356,947","$2,200,000","$2,165,000",$0,$0,$0
1814,Josh Reaves,,,,,,,,,,,,,,,,,"$92,045",,,,,,,
1815,Matt Mooney,,,,,,,,,,,,,,,,,"$92,045",,"$186,662",,,,,
1816,Adam Mokoka,,,,,,,,,,,,,,,,,"$92,045","$516,211",,,,,,
1817,Max Strus,,,,,,,,,,,,,,,,,"$92,045","$743,772","$1,820,401","$1,815,677","$14,487,684","$15,212,068","$15,936,452","$16,660,836"
1818,Jeremiah Martin,,,,,,,,,,,,,,,,,"$92,045","$67,184",,,,,,
1819,Tremont Waters,,,,,,,,,,,,,,,,,"$92,045","$818,689","$209,242",,,,,
1820,Tacko Fall,,,,,,,,,,,,,,,,,"$92,045","$751,618","$237,773",,,,,
1821,Charlie Brown,,,,,,,,,,,,,,,,,"$92,045","$250,389","$470,212",,,,,
1822,Malik Newman,,,,,,,,,,,,,,,,,"$76,324",,"$93,331",,,,,
1823,Anthony Edwards,,,,,,,,,,,,,,,,,,"$11,215,168","$11,173,695","$10,733,400","$13,534,817",,,
1824,James Wiseman,,,,,,,,,,,,,,,,,,"$10,034,508","$9,997,289","$9,603,360","$12,119,440","$15,815,870",$0,$0
1825,LaMelo Ball,,,,,,,,,,,,,,,,,,"$9,011,223","$8,977,537","$8,623,920","$10,900,635","$37,250,000","$40,230,000","$43,210,000"
1826,Patrick Williams,,,,,,,,,,,,,,,,,,"$8,124,349","$8,094,415","$7,775,400","$9,835,881","$12,973,527",$0,$0
1827,Isaac Okoro,,,,,,,,,,,,,,,,,,"$7,357,195","$7,329,600","$7,040,880","$8,920,794","$11,828,974",$0,$0
1828,Onyeka Okongwu,,,,,,,,,,,,,,,,,,"$6,682,178","$6,657,312","$6,395,160","$8,109,063","$10,817,490",$0,$0
1829,Killian Hayes,,,,,,,,,,,,,,,,,,"$6,099,985","$6,077,551","$5,837,760","$7,413,955","$9,942,114",$0,$0
1830,Obi Toppin,,,,,,,,,,,,,,,,,,"$5,588,412","$5,567,675","$5,348,280","$6,803,012","$9,170,460",$0,$0
1831,Deni Avdija,,,,,,,,,,,,,,,,,,"$5,136,837","$5,117,999","$4,916,160","$6,263,188","$8,486,619",$0,$0
1832,Jalen Smith,,,,,,,,,,,,,,,,,,"$4,880,016","$4,861,884","$4,670,160","$5,043,773","$5,417,386",$0,$0
1833,Devin Vassell,,,,,,,,,,,,,,,,,,"$4,636,022","$4,618,855","$4,437,000","$5,887,899","$8,060,534",$0,$0
1834,Gabriel Deck,,,,,,,,,,,,,,,,,,"$4,448,590","$1,843,662",,,,,
1835,Tyrese Haliburton,,,,,,,,,,,,,,,,,,"$4,404,303","$4,388,128","$4,215,120","$5,808,435","$35,750,000","$38,610,000","$41,470,000"
1836,Kira Lewis,,,,,,,,,,,,,,,,,,"$4,184,033","$4,168,525","$4,004,280","$5,722,116","$7,913,686",$0,$0
1837,Luca Vildoza,,,,,,,,,,,,,,,,,,"$4,022,888","$46,665",,,,,
1838,Aaron Nesmith,,,,,,,,,,,,,,,,,,"$3,975,073","$3,960,177","$3,804,360","$5,634,257","$7,837,251",$0,$0
1839,Cole Anthony,,,,,,,,,,,,,,,,,,"$3,775,905","$3,761,907","$3,613,680","$5,539,771","$7,744,600",$0,$0
1840,Facundo Campazzo,,,,,,,,,,,,,,,,,,"$3,678,069","$3,380,852","$464,299",,,,
1841,Chuma Okeke,,,,,,,,,,,,,,,,,,"$3,587,358","$3,573,975","$3,433,320","$5,266,712","$7,399,731",$0,$0
1842,Isaiah Stewart,,,,,,,,,,,,,,,,,,"$3,587,358","$3,573,975","$3,433,320","$5,266,713","$15,000,000","$15,000,000","$15,000,000"
1843,Aleksej Pokusevski,,,,,,,,,,,,,,,,,,"$3,407,777","$3,395,204","$3,261,480","$5,009,633","$7,073,602",$0,$0
1844,Josh Green,,,,,,,,,,,,,,,,,,"$3,237,574","$3,225,464","$3,098,400","$4,765,339","$6,762,016",$0,$0
1845,Saddiq Bey,,,,,,,,,,,,,,,,,,"$3,091,784","$3,080,196","$2,959,080","$4,556,983","$6,498,258",$0,$0
1846,Precious Achiuwa,,,,,,,,,,,,,,,,,,"$2,967,925","$2,956,915","$2,840,160","$4,379,526","$6,275,861",$0,$0
1847,Tyrese Maxey,,,,,,,,,,,,,,,,,,"$2,849,170","$2,838,738","$2,726,880","$4,343,920","$6,259,588",$0,$0
1848,Zeke Nnaji,,,,,,,,,,,,,,,,,,"$2,735,380","$2,725,141","$2,617,800","$4,306,281","$6,235,495",$0,$0
1849,RJ Hampton,,,,,,,,,,,,,,,,,,"$2,521,178","$2,511,689","$2,898,243",,,,
1850,Immanuel Quickley,,,,,,,,,,,,,,,,,,"$2,420,077","$2,410,918","$2,316,240","$4,171,548","$6,128,004",$0,$0
1851,Payton Pritchard,,,,,,,,,,,,,,,,,,"$2,339,941","$2,331,086","$2,239,200","$4,037,277","$5,959,021",$0,$0
1852,Theo Maledon,,,,,,,,,,,,,,,,,,"$2,298,793","$2,181,195","$2,408,891",,,,
1853,Udoka Azubuike,,,,,,,,,,,,,,,,,,"$2,272,357","$2,263,949","$2,174,880","$559,782",$0,$0,$0
1854,Jaden McDaniels,,,,,,,,,,,,,,,,,,"$2,258,288","$2,250,208","$2,161,440","$3,901,399","$5,813,084",$0,$0
1855,Malachi Flynn,,,,,,,,,,,,,,,,,,"$2,242,013","$2,233,587","$2,145,720","$3,873,024","$5,809,537",$0,$0
1856,Desmond Bane,,,,,,,,,,,,,,,,,,"$2,225,737","$2,217,359","$2,130,240","$3,845,083","$34,005,250","$36,725,670","$39,446,090"
1857,Robert Woodard,,,,,,,,,,,,,,,,,,"$1,724,094","$1,765,693","$300,000",,,,
1858,Jae'Sean Tate,,,,,,,,,,,,,,,,,,"$1,661,679","$1,655,506","$7,065,217","$6,500,000","$7,065,217",$0,$0
1859,Vernon Carey,,,,,,,,,,,,,,,,,,"$1,551,685","$1,655,506","$1,882,621",,,,
1860,Xavier Tillman,,,,,,,,,,,,,,,,,,"$1,494,215","$1,655,506","$1,782,621","$1,930,681",$0,$0,$0
1861,Tyrell Terry,,,,,,,,,,,,,,,,,,"$1,482,544","$2,038,804","$1,782,621",,,,
1862,Jahmi'us Ramsey,,,,,,,,,,,,,,,,,,"$1,149,396","$1,655,506",,,,,
1863,Lamar Stevens,,,,,,,,,,,,,,,,,,"$1,149,396","$1,655,506","$1,782,621",,,,
1864,Nick Richards,,,,,,,,,,,,,,,,,,"$1,149,396","$1,655,506","$1,782,621",,,,
1865,Anthony Gill,,,,,,,,,,,,,,,,,,"$1,032,514","$1,655,506","$1,836,090","$1,997,238",$0,$0,$0
1866,Elijah Hughes,,,,,,,,,,,,,,,,,,"$1,032,514","$1,655,506",,,,,
1867,Tre Jones,,,,,,,,,,,,,,,,,,"$1,032,514","$1,655,506","$1,782,621","$9,895,833","$9,104,167",$0,$0
1868,CJ Elleby,,,,,,,,,,,,,,,,,,"$1,032,514","$1,655,506",,,,,
1869,Isaiah Joe,,,,,,,,,,,,,,,,,,"$1,032,514","$1,655,506","$1,836,090","$1,997,238","$2,164,993",$0,$0
1870,Sam Merrill,,,,,,,,,,,,,,,,,,"$1,032,514","$1,655,506","$1,105,522","$1,997,238","$2,164,993",$0,$0
1871,Jordan Nwora,,,,,,,,,,,,,,,,,,"$1,032,514","$1,655,506","$2,800,000","$3,000,000",$0,$0,$0
1872,Daniel Oturu,,,,,,,,,,,,,,,,,,"$1,032,514","$1,748,837",,,,,
1873,KJ Martin,,,,,,,,,,,,,,,,,,"$1,032,514","$1,655,506","$1,782,621","$1,930,681",$0,$0,$0
1874,Deividas Sirvydis,,,,,,,,,,,,,,,,,,"$1,032,514","$1,748,837",,,,,
1875,Paul Reed,,,,,,,,,,,,,,,,,,"$700,129","$1,655,506","$1,782,621","$7,723,000","$7,723,000","$8,109,150",$0
1876,Naji Marshall,,,,,,,,,,,,,,,,,,"$618,824","$1,655,506","$1,782,621","$1,930,681",$0,$0,$0
1877,Markus Howard,,,,,,,,,,,,,,,,,,"$615,265","$504,542",,,,,
1878,Skylar Mays,,,,,,,,,,,,,,,,,,"$611,729","$557,193","$116,574",,,,
1879,Mamadi Diakite,,,,,,,,,,,,,,,,,,"$608,422","$947,814","$508,891",,,,
1880,Nathan Knight,,,,,,,,,,,,,,,,,,"$601,121","$504,542","$1,836,090","$940,500",$0,$0,$0
1881,Saben Lee,,,,,,,,,,,,,,,,,,"$594,049","$1,623,970","$2,266,640","$559,782",$0,$0,$0
1882,Reggie Perry,,,,,,,,,,,,,,,,,,"$562,225","$205,328",,,,,
1883,Trent Forrest,,,,,,,,,,,,,,,,,,"$541,009","$505,176","$508,891",,,,
1884,Cassius Stanley,,,,,,,,,,,,,,,,,,"$541,009","$279,993",,,,,
1885,Cassius Winston,,,,,,,,,,,,,,,,,,"$516,211","$504,542",,,,,
1886,Jalen Harris,,,,,,,,,,,,,,,,,,"$516,211",,,,,,
1887,Keljin Blevins,,,,,,,,,,,,,,,,,,"$516,211","$504,542",,,,,
1888,Ty-Shon Alexander,,,,,,,,,,,,,,,,,,"$516,211",,,,,,
1889,Josh Hall,,,,,,,,,,,,,,,,,,"$516,211",,,,,,
1890,Sean McDermott,,,,,,,,,,,,,,,,,,"$516,211",,,,,,
1891,Killian Tillie,,,,,,,,,,,,,,,,,,"$516,211","$2,073,907","$1,901,625",,,,
1892,Jay Scrubb,,,,,,,,,,,,,,,,,,"$516,211","$504,542","$49,719","$559,782",$0,$0,$0
1893,Nico Mannion,,,,,,,,,,,,,,,,,,"$516,211",,,,,,
1894,Nate Hinton,,,,,,,,,,,,,,,,,,"$516,211","$104,929",,"$2,019,706",$0,$0,$0
1895,Tyler Bey,,,,,,,,,,,,,,,,,,"$516,211",,,,,,
1896,Marques Bolden,,,,,,,,,,,,,,,,,,"$516,211",,,,,,
1897,Devon Dotson,,,,,,,,,,,,,,,,,,"$516,211","$260,970","$169,630",,,,
1898,Nate Darling,,,,,,,,,,,,,,,,,,"$516,211",,"$152,082",,,,
1899,Grant Riller,,,,,,,,,,,,,,,,,,"$516,211","$176,879",,,,,
1900,Mason Jones,,,,,,,,,,,,,,,,,,"$487,968","$321,862",,,,,
1901,Brodric Thomas,,,,,,,,,,,,,,,,,,"$473,783","$504,542",,,,,
1902,Freddie Gillespie,,,,,,,,,,,,,,,,,,"$417,248","$241,191",,,,,
1903,Karim Mane,,,,,,,,,,,,,,,,,,"$396,032",,,,,,
1904,Will Magnay,,,,,,,,,,,,,,,,,,"$392,497",,,,,,
1905,Greg Whittington,,,,,,,,,,,,,,,,,,"$381,889",,,,,,
1906,Anthony Lamb,,,,,,,,,,,,,,,,,,"$247,499","$148,424","$694,878",,,,
1907,Justin Robinson,,,,,,,,,,,,,,,,,,"$227,626","$290,047",,,,,
1908,Ashton Hagans,,,,,,,,,,,,,,,,,,"$190,927",,,,,,
1909,Armoni Brooks,,,,,,,,,,,,,,,,,,"$155,584","$1,896,619","$50,000","$559,782",$0,$0,$0
1910,Didi Louzada,,,,,,,,,,,,,,,,,,"$141,440","$1,948,764","$268,032","$268,032","$268,032","$268,032","$268,032"
1911,Amida Brimah,,,,,,,,,,,,,,,,,,"$141,440",,,,,,
1912,Dakota Mathias,,,,,,,,,,,,,,,,,,"$98,999","$186,662",,,,,
1913,Malik Fitts,,,,,,,,,,,,,,,,,,"$70,720","$688,028","$555,217","$555,217","$555,217",$0,$0
1914,Tyler Hall,,,,,,,,,,,,,,,,,,"$28,734","$57,993",,,,,
1915,Elijah Bryant,,,,,,,,,,,,,,,,,,"$28,287",,,,,,
1916,Caleb Homesley,,,,,,,,,,,,,,,,,,"$22,987",,,,,,
1917,Cade Cunningham,,,,,,,,,,,,,,,,,,,"$10,960,636","$10,552,800","$11,055,360","$13,940,809","$18,123,052",$0
1918,Jalen Green,,,,,,,,,,,,,,,,,,,"$9,806,740","$9,441,840","$9,891,480","$12,483,048","$16,290,377",$0
1919,Evan Mobley,,,,,,,,,,,,,,,,,,,"$8,806,749","$8,478,720","$8,882,640","$11,227,657","$14,730,686",$0
1920,Scottie Barnes,,,,,,,,,,,,,,,,,,,"$7,939,986","$7,644,600","$8,008,680","$10,130,980","$13,362,763",$0
1921,Jalen Suggs,,,,,,,,,,,,,,,,,,,"$7,190,222","$6,922,320","$7,252,080","$9,188,385","$12,183,799",$0
1922,Josh Giddey,,,,,,,,,,,,,,,,,,,"$6,530,498","$6,287,400","$6,587,040","$8,352,367","$11,142,057",$0
1923,Jonathan Kuminga,,,,,,,,,,,,,,,,,,,"$5,961,598","$5,739,840","$6,012,840","$7,636,307","$10,240,287",$0
1924,Franz Wagner,,,,,,,,,,,,,,,,,,,"$5,461,538","$5,258,280","$5,508,720","$7,007,092","$9,445,560",$0
1925,Davion Mitchell,,,,,,,,,,,,,,,,,,,"$5,020,238","$4,833,600","$5,063,640","$6,451,077","$8,741,210",$0
1926,Ziaire Williams,,,,,,,,,,,,,,,,,,,"$4,769,226","$4,591,680","$4,810,200","$6,133,005","$8,353,152",$0
1927,James Bouknight,,,,,,,,,,,,,,,,,,,"$4,530,778","$4,362,240","$4,570,080","$6,064,496","$8,302,295",$0
1928,Josh Primo,,,,,,,,,,,,,,,,,,,"$4,304,370","$4,144,320","$4,341,600",$0,$0,$0
1929,Chris Duarte,,,,,,,,,,,,,,,,,,,"$4,089,086","$3,936,960","$4,124,400","$5,893,768","$8,151,081",$0
1930,Moses Moody,,,,,,,,,,,,,,,,,,,"$3,884,926","$3,740,160","$3,918,480","$5,803,269","$8,072,347",$0
1931,Corey Kispert,,,,,,,,,,,,,,,,,,,"$3,690,189","$3,552,840","$3,722,040","$5,705,887","$7,976,830",$0
1932,Alperen Sengun,,,,,,,,,,,,,,,,,,,"$3,505,922","$3,375,360","$3,536,280","$5,424,654","$7,621,638",$0
1933,Trey Murphy,,,,,,,,,,,,,,,,,,,"$3,330,423","$3,206,520","$3,359,280","$5,159,854","$7,285,713",$0
1934,Tre Mann,,,,,,,,,,,,,,,,,,,"$3,164,085","$3,046,200","$3,191,400","$4,908,373","$6,964,982",$0
1935,Kai Jones,,,,,,,,,,,,,,,,,,,"$3,021,566","$2,909,040","$3,047,880","$4,693,735","$6,693,266",$0
1936,Jalen Johnson,,,,,,,,,,,,,,,,,,,"$2,900,640","$2,792,640","$2,925,360","$4,510,905","$6,464,127",$0
1937,Keon Johnson,,,,,,,,,,,,,,,,,,,"$2,784,557","$2,681,040","$2,808,720","$4,474,291","$6,447,453",$0
1938,Isaiah Jackson,,,,,,,,,,,,,,,,,,,"$2,673,316","$2,573,760","$2,696,280","$4,435,380","$6,422,431",$0
1939,Leandro Bolmaro,,,,,,,,,,,,,,,,,,,"$2,566,525","$1,709,300",,,,
1940,Usman Garuba,,,,,,,,,,,,,,,,,,,"$2,566,525","$2,471,160","$2,588,400","$4,392,515","$6,391,109",$0
1941,Josh Christopher,,,,,,,,,,,,,,,,,,,"$2,463,921","$2,372,160","$2,485,200","$4,346,615","$6,354,751",$0
1942,Quentin Grimes,,,,,,,,,,,,,,,,,,,"$2,365,113","$2,277,000","$2,385,720","$4,296,682","$6,311,825",$0
1943,Bones Hyland,,,,,,,,,,,,,,,,,,,"$2,286,852","$2,201,520","$2,306,400","$4,158,439","$6,137,856",$0
1944,Cam Thomas,,,,,,,,,,,,,,,,,,,"$2,220,762","$2,138,160","$2,240,160","$4,041,249","$5,993,172",$0
1945,Jaden Springer,,,,,,,,,,,,,,,,,,,"$2,207,020","$2,125,200","$2,226,240","$4,018,363","$5,987,361",$0
1946,Day'Ron Sharpe,,,,,,,,,,,,,,,,,,,"$2,191,185","$2,109,480","$2,210,040","$3,989,122","$5,983,683",$0
1947,Jeremiah Robinson-Earl,,,,,,,,,,,,,,,,,,,"$2,181,195","$2,000,000","$1,900,000","$1,988,598",$0,$0
1948,Santiago Aldama,,,,,,,,,,,,,,,,,,,"$2,175,218","$2,094,120","$2,194,200","$3,960,531","$5,940,797",$0
1949,Jose Alvarado,,,,,,,,,,,,,,,,,,,"$2,099,843","$1,563,518",,,,
1950,Herb Jones,,,,,,,,,,,,,,,,,,,"$1,854,015","$1,785,000","$12,015,150","$12,976,362","$13,937,574","$14,898,786"
1951,Kevin Pangos,,,,,,,,,,,,,,,,,,,"$1,711,341",,,,,
1952,Isaiah Todd,,,,,,,,,,,,,,,,,,,"$1,635,896","$1,575,000","$1,836,096","$1,988,598",$0,$0
1953,Omer Yurtseven,,,,,,,,,,,,,,,,,,,"$1,623,970","$1,752,638","$2,800,000","$2,660,000",$0,$0
1954,Duane Washington Jr,,,,,,,,,,,,,,,,,,,"$1,468,681","$628,802","$2,019,706",$0,$0,$0
1955,Aaron Wiggins,,,,,,,,,,,,,,,,,,,"$1,424,059","$1,563,518","$1,836,096","$1,988,598",$0,$0
1956,JT Thor,,,,,,,,,,,,,,,,,,,"$1,363,246","$1,563,518","$1,836,096","$1,988,598",$0,$0
1957,Jason Preston,,,,,,,,,,,,,,,,,,,"$1,158,545","$1,563,518","$1,836,096",$0,$0,$0
1958,Isaiah Livers,,,,,,,,,,,,,,,,,,,"$1,153,045","$1,563,518","$1,836,096",$0,$0,$0
1959,Jared Butler,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,674,655","$559,782",$0,$0,$0
1960,Dalano Banton,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518","$2,019,706","$2,196,970",$0,$0
1961,Jock Landale,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518","$8,000,000","$8,000,000","$8,000,000","$8,000,000"
1962,Greg Brown,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518",,,,
1963,Charles Bassey,,,,,,,,,,,,,,,,,,,"$1,009,084","$2,674,742","$2,600,000","$2,500,000","$2,500,000",$0
1964,Vit Krejci,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518","$1,836,096","$1,988,598",$0,$0
1965,Miles McBride,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518","$1,836,096",$0,$0,$0
1966,Austin Reaves,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518","$12,015,150","$12,976,362","$13,937,574","$14,898,786"
1967,BJ Boston,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518","$1,836,096",$0,$0,$0
1968,Luka Garza,,,,,,,,,,,,,,,,,,,"$1,009,084","$508,891","$559,782",$0,$0,$0
1969,Marko Simonovic,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518",,,,
1970,Ayo Dosunmu,,,,,,,,,,,,,,,,,,,"$1,009,084","$1,563,518","$6,481,482","$7,000,000","$7,518,518",$0
1971,Daishen Nix,,,,,,,,,,,,,,,,,,,"$1,006,706","$1,563,518",,,,
1972,Terry Taylor,,,,,,,,,,,,,,,,,,,"$976,221","$1,703,902",,,,
1973,Trendon Watford,,,,,,,,,,,,,,,,,,,"$838,484","$1,563,518","$2,019,706",$0,$0,$0
1974,Ishmail Wainright,,,,,,,,,,,,,,,,,,,"$772,025","$980,057","$1,927,896",$0,$0,$0
1975,Sam Hauser,,,,,,,,,,,,,,,,,,,"$675,623","$1,637,966","$1,927,896","$2,092,344",$0,$0
1976,Joe Wieskamp,,,,,,,,,,,,,,,,,,,"$614,729","$2,909,261",,,,
1977,Keifer Sykes,,,,,,,,,,,,,,,,,,,"$608,929",,,,,
1978,Georgios Kalaitzakis,,,,,,,,,,,,,,,,,,,"$545,137",,,,,
1979,RJ Nembhard,,,,,,,,,,,,,,,,,,,"$536,438",,,,,
1980,Kessler Edwards,,,,,,,,,,,,,,,,,,,"$505,176","$1,637,966","$1,927,896",$0,$0,$0
1981,Joel Ayayi,,,,,,,,,,,,,,,,,,,"$504,542",,,,,
1982,Justin Champagnie,,,,,,,,,,,,,,,,,,,"$504,542","$853,241",,,,
1983,David Johnson,,,,,,,,,,,,,,,,,,,"$504,542",,,,,
1984,Neemias Queta,,,,,,,,,,,,,,,,,,,"$504,542","$508,891","$2,019,706","$2,196,970",$0,$0
1985,Jericho Sims,,,,,,,,,,,,,,,,,,,"$504,542","$1,639,842","$1,927,896","$2,092,344",$0,$0
1986,McKinley Wright,,,,,,,,,,,,,,,,,,,"$504,542","$508,891",,,,
1987,Sandro Mamukelashvili,,,,,,,,,,,,,,,,,,,"$504,542","$1,116,112","$2,019,706",$0,$0,$0
1988,Yves Pons,,,,,,,,,,,,,,,,,,,"$504,542",,,,,
1989,Sean Chris Smith,,,,,,,,,,,,,,,,,,,"$504,542",,,,,
1990,Jamorko Pickett,,,,,,,,,,,,,,,,,,,"$504,542",,,,,
1991,Arnoldas Kulboka,,,,,,,,,,,,,,,,,,,"$504,542",,,,,
1992,Scottie Lewis,,,,,,,,,,,,,,,,,,,"$504,542",,,,,
1993,David Duke,,,,,,,,,,,,,,,,,,,"$504,542","$531,283",,,,
1994,Sharife Cooper,,,,,,,,,,,,,,,,,,,"$504,542",,,,,
1995,Malcolm Hill,,,,,,,,,,,,,,,,,,,"$353,759","$508,891",,,,
1996,Jeff Dowtin,,,,,,,,,,,,,,,,,,,"$333,460","$508,891","$2,019,706",$0,$0,$0
1997,Trevelin Queen,,,,,,,,,,,,,,,,,,,"$330,562","$838,891",,,,
1998,Myles Powell,,,,,,,,,,,,,,,,,,,"$327,662",,,,,
1999,Eugene Omoruyi,,,,,,,,,,,,,,,,,,,"$307,364","$1,013,119","$559,782",$0,$0,$0
2000,Ja'Vonte Smart,,,,,,,,,,,,,,,,,,,"$289,965",,,,,
2001,Marcus Garrett,,,,,,,,,,,,,,,,,,,"$258,070",,,,,
2002,Lindell Wigginton,,,,,,,,,,,,,,,,,,,"$255,170","$99,438","$559,782",$0,$0,$0
2003,Jay Huff,,,,,,,,,,,,,,,,,,,"$246,471","$116,986","$559,782",$0,$0,$0
2004,Olivier Sarr,,,,,,,,,,,,,,,,,,,"$243,572","$257,371",,,,
2005,Aaron Henry,,,,,,,,,,,,,,,,,,,"$243,571",,,,,
